기준일자,KOSPI지수,A000270(기아),A000660(SK하이닉스),A005380(현대차),A005490(POSCO홀딩스),A005930(삼성전자),A005935(삼성전자우),A006400(삼성SDI),A035420(NAVER),A035720(카카오),A051910(LG화학)
20180411,2444.22,31800,81200,150000,326500,48860,40380,187000,154419,24387,367000
20180412,2442.71,31650,84000,152000,321500,49000,40760,189500,151615,24086,378000
20180413,2455.07,31250,84200,150500,327500,49800,40760,192500,152800,24100,373000
20180416,2457.49,31350,84000,153000,325000,50340,41200,192500,150413,23483,365000
20180417,2453.77,31450,82800,157500,333000,49980,40540,193000,149812,23684,368500
20180418,2479.98,31700,84600,158500,349500,51360,42100,192000,150613,23985,376000
20180419,2486.10,31200,87900,158000,355000,52780,43020,189500,147809,23383,376000
20180420,2476.33,31350,84400,160000,349500,51620,42100,186000,145806,23082,372500
20180423,2474.11,31350,84400,159500,350000,51900,42040,188000,147208,22279,372500
20180424,2464.14,31400,82100,162500,354000,50460,41240,182500,145205,23082,374500
20180425,2448.81,31350,82400,164000,359000,50400,40980,176000,148811,23182,352500
20180426,2475.64,31050,86500,156500,358500,52140,42180,178500,145205,22881,353500
20180427,2492.40,32200,87100,158000,351000,53000,42500,180500,143403,22781,354500
20180430,2515.38,33100,84500,160000,372500,53000,42500,183500,143403,22279,360000
20180502,2505.61,33050,83100,160000,372500,53000,42500,183000,147809,22982,339000
20180503,2487.25,33900,82900,160000,360500,53000,42500,186500,145606,22781,343000
20180504,2461.38,33750,83000,158000,367500,51900,41050,180500,143603,22480,341000
20180508,2449.81,33850,83500,156000,359000,52600,42000,184000,146407,22480,330500
20180509,2443.98,33550,83400,153500,350500,50900,40550,191000,145606,22681,339500
20180510,2464.16,33450,85800,152000,359500,51600,40950,190500,144204,23483,340000
20180511,2477.71,33900,86100,153000,358000,51300,40950,191000,143603,23483,345000
20180514,2476.11,33750,85400,151000,371000,50100,40500,200000,143603,22681,354500
20180515,2458.54,33600,84600,148500,370500,49200,39300,196000,142401,22982,348500
20180516,2459.82,33700,87000,150500,363000,49850,39700,196000,140198,23483,342000
20180517,2448.45,33500,86700,149500,360000,49400,38750,200000,139598,23383,345500
20180518,2460.65,33750,87900,150000,360500,49500,39800,195000,137795,22781,344000
20180521,2465.57,33950,89100,149000,361000,50000,39750,198000,136593,22781,338500
20180523,2471.91,33650,95300,144500,352500,51800,40800,204500,136994,22580,343500
20180524,2466.01,32700,94600,140000,357000,51400,40400,204500,136193,22681,345000
20180525,2460.80,32250,95200,139000,346000,52700,41700,207000,137194,22480,352500
20180528,2478.96,32300,94500,138500,354000,52300,41350,209000,136193,21677,352000
20180529,2457.25,31650,94800,140000,349000,51300,40600,211500,133789,21677,343500
20180530,2409.03,31700,95000,137500,342000,49500,39000,206000,130585,20874,330500
20180531,2423.01,31150,93400,139000,339500,50700,40500,200500,133990,20774,338500
20180601,2438.96,31900,91400,140000,339500,51300,40700,209000,136193,20974,337000
20180604,2447.76,33750,89800,143000,352500,51100,40900,219000,134791,21677,363000
20180605,2453.76,33100,91000,142500,352500,51300,40900,215000,134991,22379,363500
20180607,2470.58,33400,90900,142500,368000,50600,40500,222000,136193,22379,368500
20180608,2451.58,33100,88400,141000,360000,49650,40350,225500,140399,22681,375500
20180611,2470.15,32600,89200,139500,372000,49900,39700,224000,142401,22881,377000
20180612,2468.83,32850,88400,140500,366000,49400,39150,230000,143603,22881,380500
20180614,2423.48,32250,86300,135000,369500,48200,38750,227000,141600,22480,370000
20180615,2404.04,32200,87000,134000,365000,47650,37800,235500,138196,21978,373500
20180618,2376.24,32000,84000,135000,356000,46600,37200,223000,138997,21577,366500
20180619,2340.11,31700,84100,131500,340000,47000,37000,216000,137795,21376,349500
20180620,2363.91,31500,87800,129500,342500,47000,37100,229000,137995,21677,353500
20180621,2337.83,30800,88500,127000,339000,47050,37150,226000,139998,21476,349500
20180622,2357.22,31300,89500,130000,343500,47250,37450,227000,144805,22881,343000
20180625,2357.88,31450,84800,129000,354000,46650,37500,225500,149812,22881,351000
20180626,2350.92,31950,84300,129500,342000,47000,37800,224000,147208,22480,348500
20180627,2342.03,31000,85200,127500,331000,47950,38250,225500,148009,22279,335500
20180628,2314.24,30700,83500,125000,322000,46800,37200,220000,149612,22379,334000
20180629,2326.13,30850,85700,125500,329000,46650,37650,214000,152816,22982,333500
20180702,2271.54,30800,83700,123500,315000,45550,37100,214000,150413,22379,317500
20180703,2272.76,30950,86100,122000,314000,46150,36800,212500,149612,22881,317500
20180704,2265.46,29550,85000,119500,305000,46250,36800,213000,153818,23483,317500
20180705,2257.55,29700,86200,121500,309000,45950,37050,215000,153217,23383,320500
20180706,2272.87,31050,85300,123500,312500,44900,36350,231000,150012,22982,322000
20180709,2285.80,31400,87600,124500,305000,45600,36500,232500,151214,23584,322500
20180710,2294.16,31100,87300,123500,309000,46300,37350,228500,152215,23483,325500
20180711,2280.62,30900,86800,121500,312000,46000,37000,225000,154018,23383,326000
20180712,2285.06,31350,85600,123000,311000,45500,36400,233500,156622,23584,323500
20180713,2310.90,31450,88800,122500,316500,46500,37350,237000,154419,23684,335000
20180716,2301.99,31950,89300,126000,315000,46050,37150,229000,154419,23383,328000
20180717,2297.92,32400,88600,126500,319000,45850,37000,228500,152015,22881,321500
20180718,2290.11,31600,89300,124000,319000,46550,37900,227000,153017,22681,331000
20180719,2282.29,31900,90300,124000,314500,46900,38050,235000,153217,22881,336000
20180720,2289.19,32200,87900,127000,306000,47450,38400,232000,154218,23082,332500
20180723,2269.31,32500,81700,129500,317000,46500,37200,220500,155019,23182,333000
20180724,2280.20,31800,83600,129500,325000,46150,37400,228000,149211,23483,330500
20180725,2273.03,32200,80500,130500,329000,46150,37100,230000,149411,23684,361500
20180726,2289.06,31850,83100,130000,329500,46900,37400,231500,150413,23584,372500
20180727,2294.99,31950,86100,129500,329000,46900,37800,234500,150413,23985,374500
20180730,2293.51,31700,85900,130500,328500,46500,38350,228000,146207,23383,377000
20180731,2295.26,31700,86300,129500,330500,46250,38250,229000,143403,22580,375000
20180801,2307.07,31750,85600,128500,334500,46550,38400,226000,145806,22580,374500
20180802,2270.20,31050,83200,125500,322500,45550,37800,226500,145806,22279,375000
20180803,2287.68,31000,83300,124000,322000,45750,37900,231000,146407,22681,391000
20180806,2286.50,31600,79400,124500,330500,45800,38000,225000,147208,22781,381000
20180807,2300.16,31850,80700,125000,332000,46700,38100,226500,149011,24086,383000
20180808,2301.45,32150,79800,127500,333000,46800,38400,225500,150213,23885,376000
20180809,2303.71,32050,78000,126000,328500,46900,38000,228500,156021,25189,385000
20180810,2282.79,32250,75100,126000,328000,45400,37000,213500,154419,25691,375000
20180813,2248.45,32300,75400,123500,319000,45050,36700,215000,151214,24888,368000
20180814,2258.91,31500,75900,123000,322000,45150,36850,214500,151615,25591,373000
20180816,2240.80,32400,74700,126500,313500,44250,35600,216500,150213,25591,367500
20180817,2247.05,32100,74500,126500,313000,44100,35850,213500,151214,25491,365500
20180820,2247.88,32300,74700,127500,321000,43850,36050,208000,151214,24989,366000
20180821,2270.06,32250,78400,125500,326000,44800,37000,217000,149612,24888,364000
20180822,2273.33,32050,79800,126000,324000,46100,38000,215500,149612,24989,354500
20180823,2282.60,31650,81100,124500,317000,46200,38150,219500,154619,25189,356500
20180824,2293.21,31250,81800,124500,319000,46150,38050,224000,151815,24888,366000
20180827,2299.30,31500,83500,124000,325000,46300,38200,233000,154018,25691,372000
20180828,2303.12,32000,82400,125000,330500,46550,38450,230000,151414,25189,366000
20180829,2309.03,31850,82800,124000,331500,46800,38700,235500,149812,25390,374000
20180830,2307.35,32150,82700,123500,332500,47650,39100,235500,149411,25390,363500
20180831,2322.88,32050,83000,125000,326500,48450,39700,236000,150613,25089,366000
20180903,2307.03,31800,80600,125000,319500,47450,38800,242500,151014,24387,368000
20180904,2315.72,31600,81200,126500,316500,47650,38950,245000,151214,24487,367500
20180905,2291.77,32200,80000,129000,309500,46600,37950,242500,147409,24286,358000
20180906,2287.61,33650,78800,134000,308500,46100,37200,242000,146207,24086,351000
20180907,2281.58,34250,75900,133000,308000,44900,36100,239000,146607,24086,352000
20180910,2288.66,34000,76500,131000,304000,45500,36400,244000,145205,23885,347000
20180911,2283.20,34050,76600,128000,292000,45050,36050,249500,145406,23383,341000
20180912,2282.92,34400,75100,129500,291500,44550,35600,247500,146207,24086,343500
20180913,2286.23,34150,74500,128500,293000,44050,35100,238500,144805,24286,350000
20180914,2318.25,34050,77700,129500,294000,45850,36650,245000,146207,24086,352000
20180917,2303.01,34050,77200,128500,293000,45150,36000,246500,145806,24387,354000
20180918,2308.98,34500,78000,128000,296500,45500,36500,255000,145205,24186,367000
20180919,2308.46,34550,78800,126500,298500,46150,37150,256500,146407,23483,360000
20180920,2323.45,34850,79100,129000,298500,47250,38050,253500,146407,23584,361000
20180921,2339.17,34550,76700,129000,304500,47400,38500,256000,145205,23784,367000
20180927,2355.43,35250,75000,130500,305500,47500,38400,261000,142802,24186,370000
20180928,2343.07,35100,73100,129500,294500,46450,37850,258500,143403,23885,365500
20181001,2338.88,34350,73700,129000,295500,46350,37950,252500,142802,23985,368500
20181002,2309.57,34750,71700,128500,294000,45700,37050,250000,137995,23182,353000
20181004,2274.49,33700,70000,124500,274500,44700,36450,244000,139197,22480,329500
20181005,2267.52,34200,70300,124500,279000,44700,35850,237000,141000,21878,324000
20181008,2253.83,33900,71200,122000,271500,44950,35950,239000,141000,21577,321500
20181010,2228.61,33850,70300,120000,272000,45300,36200,238500,141000,20874,316000
20181011,2129.67,33100,69000,116000,257000,43100,34650,227000,141000,19770,307000
20181012,2161.85,33250,72400,115500,265000,44000,35800,244000,142000,20272,315500
20181015,2145.12,31100,70300,113500,265500,43800,35250,243500,136000,19931,324500
20181016,2145.12,31300,69700,116500,266000,43600,35550,243500,133500,20172,318500
20181017,2167.51,30800,70400,118500,271500,44150,35900,250500,130000,20172,325000
20181018,2148.31,29700,68700,116000,264000,44050,35800,252500,125000,20172,317000
20181019,2156.26,29400,70800,115500,270000,43900,35800,252500,127500,20272,330000
20181022,2161.71,29450,70000,118000,266500,43550,35300,251000,129000,20573,337500
20181023,2106.10,28350,69100,116500,261000,43050,34900,239500,125500,20172,329000
20181024,2097.58,28700,66700,117000,266000,42550,34300,222500,127000,19911,330500
20181025,2063.30,27000,64700,110000,264500,41000,33400,229500,119000,18907,339500
20181026,2027.15,27850,67000,108000,264500,41000,33750,232000,113000,18245,324000
20181029,1996.05,28000,66800,106000,261000,41400,34000,229000,109500,17582,335500
20181030,2014.69,27900,68200,107500,254000,42350,35100,235000,110500,18164,338500
20181031,2029.69,28400,68200,106500,258000,42400,35750,235500,114500,18385,347000
20181101,2024.46,28700,68300,108500,258500,42150,35200,228500,111500,18686,339000
20181102,2096.00,29550,72600,110000,274000,44150,36400,234500,116500,19710,358000
20181105,2076.92,28300,70500,104000,265000,43800,36200,236000,113500,19168,356000
20181106,2089.62,28950,70100,107500,271500,43750,36000,234500,117000,19389,350000
20181107,2078.69,28550,70800,107500,268000,44000,36500,229500,115500,19188,340000
20181108,2092.63,28500,72900,105500,267000,44050,36550,229000,116500,20071,335000
20181109,2086.09,28850,72900,105000,265500,44300,37150,216500,115000,20172,327500
20181112,2080.44,28250,74500,102000,258000,45200,37500,219000,115000,20272,333500
20181113,2071.23,28300,71900,102500,257000,44500,37350,216000,116000,20372,335500
20181114,2068.05,28950,70400,101500,249000,44100,37050,217500,115500,20673,340000
20181115,2088.06,29950,71800,103000,253000,44250,36750,222000,112500,20874,342000
20181116,2092.40,29500,70100,103000,255500,44000,36400,220000,112500,20573,344500
20181119,2100.56,29700,69800,101500,260500,43650,35850,222500,111500,21476,345500
20181120,2082.58,28300,67500,97500,259500,42800,34400,209000,108000,21476,339500
20181121,2076.55,28950,68100,97800,254500,42100,33800,210500,106500,21577,340500
20181122,2069.95,27500,69300,92800,254000,42450,34150,208500,109500,21376,338000
20181123,2057.48,27750,69300,93700,247000,42400,34250,201500,114000,21677,328500
20181126,2083.02,28700,70900,95100,239500,42600,34300,206000,124000,22580,335000
20181127,2099.42,29450,70800,101000,244000,43050,34550,209500,125000,22179,343000
20181128,2108.22,29850,71900,101000,240500,43150,34400,209000,129000,22480,347000
20181129,2114.10,29450,71500,100000,244000,43150,34600,209500,130500,22480,347500
20181130,2096.86,30500,69600,107000,247500,41850,33750,206500,126500,22580,345500
20181203,2131.93,30400,70500,108500,259500,43250,35000,221000,126000,22781,365000
20181204,2114.35,30450,69000,107500,255000,42150,34600,218500,123500,22781,358500
20181205,2101.31,30600,68200,107500,249000,41450,33950,216500,125000,22982,354500
20181206,2068.69,30950,66000,110500,248000,40500,33050,208000,120000,23283,353500
20181207,2075.76,30950,66800,111000,249500,40950,34000,208000,121000,22982,351500
20181210,2053.79,31000,65500,110500,248000,40200,33150,204000,119000,22279,345000
20181211,2052.97,31400,64900,111500,246500,40250,33200,203500,123000,21476,349500
20181212,2082.57,32350,66200,118500,249000,40450,33100,208500,124500,22078,350000
20181213,2095.55,33450,65500,118500,253500,40000,33450,216000,124000,22379,355000
20181214,2069.38,32500,61800,116500,254000,38950,32300,205500,123500,22078,351500
20181217,2071.09,33100,62200,116500,258000,39150,32350,207000,122000,22179,351500
20181218,2062.11,33700,61100,118000,253000,38900,32200,202500,122000,21777,340000
20181219,2078.84,33800,60300,123000,255000,39100,32100,211000,127500,21677,352500
20181220,2060.12,33800,58600,121500,250500,38650,31150,210000,127000,20673,344000
20181221,2061.49,33850,60000,122500,244500,38650,31450,221000,121500,20974,358500
20181224,2055.01,33500,60400,123000,248500,38800,31000,218500,123000,20272,357500
20181226,2028.01,33400,60100,120000,244500,38350,31000,218000,119000,19770,353000
20181227,2028.44,33050,61600,118500,241500,38250,31400,220500,122500,20372,347000
20181228,2041.04,33700,60500,118500,243000,38700,31750,219000,122000,20673,347000
20190102,2010.00,32800,60600,114000,237000,38750,31600,210500,118000,20473,337000
20190103,1993.70,32850,57700,116500,237000,37600,30800,203000,122000,20573,328000
20190104,2010.25,34850,58300,119500,239000,37450,30450,201000,125500,20774,330500
20190107,2037.10,34200,58700,120500,246000,38750,32100,217000,131500,20673,343000
20190108,2025.27,33800,59200,119500,245500,38100,30900,218500,130000,20051,349500
20190109,2064.71,34800,63600,123000,255500,39600,32500,226500,133000,20473,352000
20190110,2063.28,34300,65300,123000,258500,39800,32450,227000,131000,20272,347000
20190111,2075.57,33950,65100,123000,255500,40500,33100,231000,131000,20473,349000
20190114,2064.52,33800,62100,121500,250000,40050,33050,232000,127000,20071,350500
20190115,2097.18,34550,64000,127500,256500,41100,33850,236500,132500,20051,356000
20190116,2106.10,34850,64800,128500,263500,41450,34350,240000,132500,20071,366000
20190117,2107.06,34950,64900,129500,263000,41950,35000,232000,136000,19770,360000
20190118,2124.28,35800,64600,131000,262500,42300,35150,232500,137500,19991,368500
20190121,2124.61,35350,67000,127000,268000,42750,35650,236500,131000,19830,370000
20190122,2117.77,35850,66600,127500,267000,42150,35300,229000,130000,20473,366000
20190123,2127.78,36550,66800,129000,265000,42000,35150,230500,132500,20573,369000
20190124,2145.03,36650,70500,130000,264500,43050,35900,225500,129500,20473,367500
20190125,2177.73,35750,74600,128500,268000,44750,37200,232500,130000,20573,373500
